College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",BM,BIO MEDICAL ENGINEERING,93016,126978.0,132645.0,104278.0,,101727.0,124618.0,126534.0,
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",CS,COMPUTER SCIENCE AND ENGINEERING,92736,112992.0,135272.0,95861.0,132419.0,104680.0,125405.0,,114454.0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,120325,135196.0,,128902.0,,128394.0,136553.0,,130382.0
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134447,,,,,,,,
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",IT,INFORMATION TECHNOLOGY,92684,113165.0,136429.0,97537.0,118196.0,104116.0,106751.0,,
2632,"Mahendra Institute of Technology (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",ME,MECHANICAL ENGINEERING,133252,135730.0,136818.0,,,,135131.0,133260.0,
2633,"Vidhya Vikkas College of Engineering and Technology, Varahoorampatti, Tiruchengode, Namakkal District 637 214",CS,COMPUTER SCIENCE AND ENGINEERING,109638,,,,,,,,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",AD,Artificial Intelligence and Data Science,71337,107059.0,,95625.0,99565.0,89235.0,108244.0,72500.0,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",AE,AERONAUTICAL ENGINEERING,129045,,,,,,,,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",AG,AGRICULTURE ENGINEERING,72702,122979.0,,106694.0,,131499.0,135719.0,98874.0,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",BM,BIO MEDICAL ENGINEERING,81017,124119.0,121091.0,,133368.0,119904.0,108557.0,87654.0,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",CE,CIVIL ENGINEERING,131210,,,,,,,,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",CS,COMPUTER SCIENCE AND ENGINEERING,81003,110133.0,133761.0,90978.0,115189.0,105265.0,128264.0,136842.0,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93817,123280.0,133957.0,100978.0,127985.0,117775.0,136948.0,,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",FD,FOOD TECHNOLOGY,118489,,,121506.0,128601.0,,136716.0,,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",IT,INFORMATION TECHNOLOGY,63720,86898.0,126393.0,67873.0,80748.0,85050.0,135239.0,79798.0,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",ME,MECHANICAL ENGINEERING,136264,,,,,,,,
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",SF,Safety and Fire Engineering,111864,,,,,,,,
2635,"C M S College of Engineering, Emapuram Post, Namakkal District 637003",CS,COMPUTER SCIENCE AND ENGINEERING,134973,,,,,,,,
2635,"C M S College of Engineering, Emapuram Post, Namakkal District 637003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,115541,,,,,,,,
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",AD,Artificial Intelligence and Data Science,83369,131434.0,87617.0,,102198.0,97213.0,135034.0,100553.0,
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",CE,CIVIL ENGINEERING,109173,134072.0,,,118129.0,132020.0,136513.0,114421.0,113955.0
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",CS,COMPUTER SCIENCE AND ENGINEERING,70513,105874.0,132400.0,110951.0,104720.0,85844.0,110596.0,95402.0,103471.0
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,78516,122933.0,94801.0,86392.0,130622.0,91716.0,127456.0,110727.0,89821.0
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,86781,129171.0,,121640.0,88775.0,95365.0,132598.0,118721.0,
2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",ME,MECHANICAL ENGINEERING,124747,134336.0,127270.0,,,134059.0,135033.0,132178.0,126820.0
2638,"Mahendra Engineering College for Women, Kumaramangalam, Namakkal District 637205",CS,COMPUTER SCIENCE AND ENGINEERING,118954,135980.0,,136326.0,,136720.0,129597.0,119840.0,
2638,"Mahendra Engineering College for Women, Kumaramangalam, Namakkal District 637205",IT,INFORMATION TECHNOLOGY,96707,136388.0,,,135961.0,136881.0,126915.0,136087.0,
2639,"Narasus Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",CS,COMPUTER SCIENCE AND ENGINEERING,80005,130410.0,100844.0,120777.0,118906.0,110228.0,135780.0,,120111.0
2639,"Narasus Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,94468,130516.0,,,124755.0,106423.0,108408.0,,
2639,"Narasus Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,120394,,,,,133087.0,132780.0,,
2639,"Narasus Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",IT,INFORMATION TECHNOLOGY,124229,134506.0,,,133090.0,131083.0,,,
2639,"Narasus Sarathy Institute of Technology, Poosaripatty Village, Omalur Taluk, Salem District 636305",ME,MECHANICAL ENGINEERING,124161,,,,125224.0,133258.0,,,
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",AD,Artificial Intelligence and Data Science,126736,,,,,,,,
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",CE,CIVIL ENGINEERING,113664,,,,,,,,
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",CS,COMPUTER SCIENCE AND ENGINEERING,136909,,,,,,,,
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136641,,,,,,,,
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,117161,,,,,,,,
2640,"Jayalakshmi Institute of Technology, Thoppur, Dharmapuri District 635352",ME,MECHANICAL ENGINEERING,136628,,,,,,,,
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",CE,CIVIL ENGINEERING,125991,,,,,,,,
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",CS,COMPUTER SCIENCE AND ENGINEERING,118311,125588.0,,,122730.0,134567.0,,,
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,120213,,,,,136633.0,,,
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,112471,,,,,,,,
2641,"Varuvan Vadivelan Institute of Technology, Nallanahalli, Dharmapuri District 636701",ME,MECHANICAL ENGINEERING,135121,,,,,,,,
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",CE,CIVIL ENGINEERING,134096,,,,,,,,
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",CS,COMPUTER SCIENCE AND ENGINEERING,60913,131142.0,122159.0,104869.0,123143.0,93800.0,130792.0,134934.0,
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,101210,136338.0,117952.0,115583.0,,117016.0,136883.0,116224.0,
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,117761,125733.0,125864.0,120507.0,,133499.0,135994.0,,
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",IT,INFORMATION TECHNOLOGY,71056,136887.0,86785.0,84986.0,135954.0,88246.0,124268.0,125413.0,75966.0
2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",ME,MECHANICAL ENGINEERING,132202,132764.0,132704.0,135437.0,,,135708.0,,
2643,"Bharathiyar Institute of Engineering for Women, Deviayakurichi, Attur Taluk, Salem District 636112",CS,COMPUTER SCIENCE AND ENGINEERING,72286,123082.0,80629.0,63520.0,136771.0,121716.0,129776.0,120760.0,89635.0
2643,"Bharathiyar Institute of Engineering for Women, Deviayakurichi, Attur Taluk, Salem District 636112",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,119627,136859.0,,130380.0,132592.0,130510.0,134288.0,120117.0,122253.0
2643,"Bharathiyar Institute of Engineering for Women, Deviayakurichi, Attur Taluk, Salem District 636112",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136301,,,,,,,,
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",CE,CIVIL ENGINEERING,135807,,,,,,,,
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",CS,COMPUTER SCIENCE AND ENGINEERING,80817,133827.0,,118288.0,121655.0,130662.0,,,
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,129563,130652.0,,131274.0,,134815.0,,,
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127829,136673.0,,,,132690.0,132601.0,,
2646,"Tagore Institute of Engineering and Technology, Deviyakurichi, Attur Taluk, Salem District 636112",ME,MECHANICAL ENGINEERING,136667,,,,,,,,
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",CS,COMPUTER SCIENCE AND ENGINEERING,128202,134875.0,,,136235.0,136728.0,131910.0,,
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136367,,,,,,,,
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,130297,,,,,,,,
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",IT,INFORMATION TECHNOLOGY,135571,,,,,135738.0,,,
2647,"J K K Nataraja College of Engineering and Technology, Komarapalayam Amani, Thattankuttai Panchayat, Namakkal District 638183",ME,MECHANICAL ENGINEERING,130641,,,,,,,,
2648,"Annaporna Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",AU,AUTOMOBILE ENGINEERING,136532,,,,,,,,
2648,"Annaporna Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",CS,COMPUTER SCIENCE AND ENGINEERING,72465,128010.0,,,131220.0,82314.0,120353.0,86677.0,
2648,"Annaporna Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,126090,129272.0,129221.0,,,130955.0,,,
2648,"Annaporna Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136827,,,,,,,,
2648,"Annaporna Engineering College, Sankari Main Road, NH-47, Periaseeragapadi, Salem District 636308",ME,MECHANICAL ENGINEERING,132371,,,,,,,,
2650,"Christ the King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",CE,CIVIL ENGINEERING,129919,,,,,,,,
2650,"Christ the King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",CS,COMPUTER SCIENCE AND ENGINEERING,104951,135184.0,126606.0,112877.0,,130990.0,129055.0,110801.0,112644.0
2650,"Christ the King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,109518,132609.0,,,123987.0,,120732.0,,
2650,"Christ the King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,122724,,,,,,,,
2650,"Christ the King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",ME,MECHANICAL ENGINEERING,128638,,,,,130302.0,134838.0,,
2651,"Jai Shriram Engineering College, Dharapuram Road, Avinashi Palayam, Tiruppur District 638660",AD,Artificial Intelligence and Data Science,82163,125255.0,,95675.0,102418.0,88682.0,129762.0,,
2651,"Jai Shriram Engineering College, Dharapuram Road, Avinashi Palayam, Tiruppur District 638660",CE,CIVIL ENGINEERING,136719,,,,,,,,
2651,"Jai Shriram Engineering College, Dharapuram Road, Avinashi Palayam, Tiruppur District 638660",CS,COMPUTER SCIENCE AND ENGINEERING,54235,112134.0,136786.0,63525.0,97229.0,79443.0,136428.0,112237.0,
2651,"Jai Shriram Engineering College, Dharapuram Road, Avinashi Palayam, Tiruppur District 638660",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,80085,122744.0,103538.0,94177.0,120177.0,,118936.0,94404.0,
2651,"Jai Shriram Engineering College, Dharapuram Road, Avinashi Palayam, Tiruppur District 638660",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,101732,123175.0,,131079.0,,107551.0,124745.0,110620.0,
2651,"Jai Shriram Engineering College, Dharapuram Road, Avinashi Palayam, Tiruppur District 638660",FT,FASHION TECHNOLOGY,120066,132695.0,,,135426.0,,,,
2651,"Jai Shriram Engineering College, Dharapuram Road, Avinashi Palayam, Tiruppur District 638660",ME,MECHANICAL ENGINEERING,123026,133858.0,,,,,129600.0,,
2652,"Al-Ameen Engineering College (Autonomous), Karundevan Palayam, Nanjai Uthukuli Post, Erode District 638104",CE,CIVIL ENGINEERING,131654,,,,,,,,
2652,"Al-Ameen Engineering College (Autonomous), Karundevan Palayam, Nanjai Uthukuli Post, Erode District 638104",CS,COMPUTER SCIENCE AND ENGINEERING,121965,128642.0,127079.0,,,,,,
2652,"Al-Ameen Engineering College (Autonomous), Karundevan Palayam, Nanjai Uthukuli Post, Erode District 638104",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,119128,,120946.0,,,,,,
2652,"Al-Ameen Engineering College (Autonomous), Karundevan Palayam, Nanjai Uthukuli Post, Erode District 638104",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,133724,,,,,,,,
2652,"Al-Ameen Engineering College (Autonomous), Karundevan Palayam, Nanjai Uthukuli Post, Erode District 638104",IT,INFORMATION TECHNOLOGY,101162,135564.0,,,,,115924.0,,
2652,"Al-Ameen Engineering College (Autonomous), Karundevan Palayam, Nanjai Uthukuli Post, Erode District 638104",ME,MECHANICAL ENGINEERING,132613,,,,,,,,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",AD,Artificial Intelligence and Data Science,42119,49821.0,78746.0,67548.0,91911.0,59447.0,124953.0,,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,41432,54153.0,85140.0,72021.0,87456.0,69865.0,130759.0,119464.0,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",CE,CIVIL ENGINEERING,103159,122126.0,,,,115516.0,,,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",CS,COMPUTER SCIENCE AND ENGINEERING,28630,44354.0,72671.0,50369.0,72422.0,58064.0,132816.0,99892.0,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,42640,57615.0,95351.0,70118.0,87106.0,63781.0,134844.0,,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,48825,71546.0,,81572.0,97025.0,68755.0,132095.0,,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",IT,INFORMATION TECHNOLOGY,33664,44237.0,64730.0,37295.0,63722.0,58997.0,131316.0,128226.0,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",ME,MECHANICAL ENGINEERING,79778,114262.0,134663.0,105104.0,116190.0,127047.0,,,
2656,"Builders engineering college, Nathakadaiyur, Erode Road, Palayakottai Village, Kangeyam, Tiruppur District 638108",AD,Artificial Intelligence and Data Science,20392,33647.0,72842.0,72778.0,,49707.0,85034.0,,
2656,"Builders engineering college, Nathakadaiyur, Erode Road, Palayakottai Village, Kangeyam, Tiruppur District 638108",CE,CIVIL ENGINEERING,54169,103061.0,,74158.0,73970.0,107372.0,,,
2656,"Builders engineering college, Nathakadaiyur, Erode Road, Palayakottai Village, Kangeyam, Tiruppur District 638108",CS,COMPUTER SCIENCE AND ENGINEERING,33350,44954.0,34203.0,35957.0,79724.0,52173.0,95459.0,64922.0,87136.0
2656,"Builders engineering college, Nathakadaiyur, Erode Road, Palayakottai Village, Kangeyam, Tiruppur District 638108",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,40995,76573.0,41334.0,42569.0,57513.0,67793.0,118458.0,,
2656,"Builders engineering college, Nathakadaiyur, Erode Road, Palayakottai Village, Kangeyam, Tiruppur District 638108",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,54510,82204.0,,78816.0,102118.0,94761.0,113623.0,101227.0,
2656,"Builders engineering college, Nathakadaiyur, Erode Road, Palayakottai Village, Kangeyam, Tiruppur District 638108",ME,MECHANICAL ENGINEERING,60070,112369.0,,,103121.0,119054.0,,,
2657,"Paavai College of Technology, NH-7, Pachal Post, Namakkal District 637018",BT,BIO TECHNOLOGY,102912,136377.0,131376.0,,,136491.0,136393.0,,124065.0
2657,"Paavai College of Technology, NH-7, Pachal Post, Namakkal District 637018",CS,COMPUTER SCIENCE AND ENGINEERING,85470,115050.0,131724.0,100535.0,111872.0,102651.0,111415.0,104891.0,119841.0
2657,"Paavai College of Technology, NH-7, Pachal Post, Namakkal District 637018",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,108580,135460.0,,123309.0,113582.0,117830.0,125910.0,136496.0,
2657,"Paavai College of Technology, NH-7, Pachal Post, Namakkal District 637018",RM,ROBOTICS AND AUTOMATION,136163,,,,,,,,
2657,"Paavai College of Technology, NH-7, Pachal Post, Namakkal District 637018",SF,Safety and Fire Engineering,123976,,,,,,,,
2658,"V S A Group of Institutions, NH-47, Uthamasola Puram Post, Salem District 636010",CE,CIVIL ENGINEERING,119611,,,,,,,,
2658,"V S A Group of Institutions, NH-47, Uthamasola Puram Post, Salem District 636010",CS,COMPUTER SCIENCE AND ENGINEERING,136889,,,,,,,,
2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",BM,BIO MEDICAL ENGINEERING,91293,132084.0,122598.0,108645.0,136252.0,122729.0,133036.0,111512.0,
2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",CE,CIVIL ENGINEERING,132571,,,,,,,,
2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",CS,COMPUTER SCIENCE AND ENGINEERING,95561,133470.0,130731.0,,131478.0,136698.0,123022.0,126748.0,
2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,99125,127531.0,121812.0,,132863.0,129189.0,133839.0,115692.0,
2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,126496,128640.0,,,,136930.0,128554.0,,
2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",ME,MECHANICAL ENGINEERING,127489,130403.0,,,134186.0,136947.0,133026.0,,132715.0
2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CE,CIVIL ENGINEERING,125349,,,,,,,,
2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CS,COMPUTER SCIENCE AND ENGINEERING,55127,95201.0,91647.0,80193.0,115683.0,125928.0,117671.0,75874.0,
2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,60875,136211.0,63176.0,64964.0,103870.0,83468.0,122249.0,76784.0,
2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,114301,135935.0,,,133938.0,,133959.0,,
2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",IT,INFORMATION TECHNOLOGY,57263,107577.0,117352.0,122430.0,116909.0,121453.0,122949.0,87165.0,
2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",CS,COMPUTER SCIENCE AND ENGINEERING,118134,132078.0,136962.0,135853.0,131892.0,133946.0,136892.0,136671.0,136407.0
2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",CE,CIVIL ENGINEERING,125450,,,,,,,,
2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",CS,COMPUTER SCIENCE AND ENGINEERING,60765,71283.0,87681.0,71860.0,80819.0,110973.0,136802.0,100717.0,
2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,90414,129131.0,,,,,,,
2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,131905,,,,,,,,
2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",ME,MECHANICAL ENGINEERING,136654,,,,,,,,
2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",AG,AGRICULTURE ENGINEERING,128538,,,132272.0,,132634.0,,,
2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",BM,BIO MEDICAL ENGINEERING,124818,,,,,134348.0,131609.0,135045.0,129376.0
2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",CS,COMPUTER SCIENCE AND ENGINEERING,109826,,,,130590.0,126680.0,136118.0,,133609.0
2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134884,,,,,,,,
2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",ME,MECHANICAL ENGINEERING,134373,,,,,,,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AD,Artificial Intelligence and Data Science,12434,14476.0,28221.0,15934.0,25430.0,28183.0,63340.0,52088.0,38628.0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AE,AERONAUTICAL ENGINEERING,24567,30840.0,59844.0,,36782.0,62877.0,72342.0,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AG,AGRICULTURE ENGINEERING,23082,33105.0,81684.0,32454.0,46200.0,36938.0,51358.0,27550.0,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AL,Artificial Intelligence and Machine Learning,15012,17173.0,35983.0,16988.0,28048.0,34862.0,82632.0,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AU,AUTOMOBILE ENGINEERING,37292,45376.0,73611.0,41554.0,53117.0,68051.0,132893.0,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",BM,BIO MEDICAL ENGINEERING,19263,26945.0,39732.0,32861.0,27094.0,54782.0,117929.0,103956.0,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",BT,BIO TECHNOLOGY,14188,20702.0,45202.0,21853.0,31594.0,51086.0,84289.0,104753.0,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,14554,17478.0,32110.0,18521.0,25489.0,39380.0,92610.0,102684.0,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",CE,CIVIL ENGINEERING,38008,49340.0,55943.0,49239.0,48716.0,66366.0,127668.0,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",CS,COMPUTER SCIENCE AND ENGINEERING,7700,10302.0,20320.0,10243.0,16077.0,20145.0,45115.0,63232.0,104950.0
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",CT,COMPUTER TECHNOLOGY,16724,18865.0,,29538.0,28374.0,36876.0,103089.0,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14071,15461.0,33181.0,17289.0,32151.0,35817.0,108234.0,97981.0,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,18276,21595.0,42329.0,19480.0,35099.0,45433.0,119966.0,123812.0,
